fixed metal distribution -- based on Asplund, Grevesse, Sauval, and Scott (2009) solar abundances
    form     version        X           Z          logRs    logR_min    logR_max       logTs    logT_min    logT_max
       1          38    0.700000    0.020000          37   -8.000000    1.000000         138    3.750000    8.700000

   logT                       logR = logRho - 3*logT + 18
          -8.000  -7.750  -7.500  -7.250  -7.000  -6.750  -6.500  -6.250  -6.000  -5.750  -5.500  -5.250  -5.000  -4.750  -4.500  -4.250  -4.000  -3.750  -3.500  -3.250  -3.000  -2.750  -2.500  -2.250  -2.000  -1.750  -1.500  -1.250  -1.000  -0.750  -0.500  -0.250   0.000   0.250   0.500   0.750   1.000

   5.650  -0.466  -0.464  -0.463  -0.461  -0.458  -0.454  -0.448  -0.439  -0.426  -0.406  -0.375  -0.327  -0.258  -0.160  -0.032   0.132   0.323   0.538   0.765   0.993   1.217   1.426   1.621   1.797   1.956   2.097   2.223   2.335   2.438   2.536   2.631   2.728   2.827   2.928   3.032   3.137   3.244
   5.675  -0.466  -0.465  -0.463  -0.461  -0.458  -0.455  -0.450  -0.443  -0.432  -0.416  -0.390  -0.351  -0.291  -0.202  -0.082   0.076   0.264   0.481   0.713   0.948   1.179   1.393   1.592   1.769   1.928   2.069   2.193   2.304   2.405   2.502   2.596   2.692   2.790   2.890   2.994   3.100   3.209
   5.700  -0.467  -0.465  -0.463  -0.461  -0.459  -0.456  -0.451  -0.445  -0.436  -0.423  -0.402  -0.369  -0.317  -0.238  -0.128   0.022   0.206   0.423   0.658   0.899   1.137   1.357   1.561   1.741   1.901   2.041   2.164   2.274   2.374   2.470   2.563   2.658   2.755   2.854   2.957   3.064   3.175
   5.725  -0.467  -0.466  -0.464  -0.462  -0.459  -0.456  -0.452  -0.446  -0.438  -0.427  -0.408  -0.381  -0.336  -0.267  -0.167  -0.026   0.150   0.364   0.600   0.847   1.091   1.318   1.527   1.710   1.872   2.012   2.135   2.245   2.345   2.440   2.533   2.626   2.722   2.820   2.922   3.029   3.142
   5.750  -0.467  -0.466  -0.464  -0.462  -0.460  -0.457  -0.452  -0.447  -0.439  -0.429  -0.412  -0.388  -0.349  -0.289  -0.200  -0.069   0.098   0.308   0.543   0.792   1.042   1.275   1.490   1.677   1.841   1.983   2.106   2.216   2.316   2.411   2.503   2.596   2.690   2.787   2.889   2.996   3.109
   5.775  -0.467  -0.466  -0.464  -0.462  -0.460  -0.457  -0.453  -0.447  -0.440  -0.430  -0.415  -0.394  -0.359  -0.306  -0.225  -0.105   0.053   0.255   0.486   0.737   0.991   1.229   1.450   1.641   1.809   1.952   2.077   2.187   2.288   2.383   2.475   2.567   2.661   2.757   2.857   2.965   3.078
   5.800  -0.467  -0.466  -0.465  -0.463  -0.460  -0.457  -0.453  -0.448  -0.440  -0.431  -0.416  -0.397  -0.365  -0.318  -0.245  -0.135   0.013   0.207   0.433   0.682   0.938   1.181   1.407   1.603   1.774   1.920   2.046   2.158   2.259   2.355   2.447   2.539   2.632   2.728   2.828   2.935   3.049
   5.825  -0.467  -0.466  -0.465  -0.463  -0.461  -0.458  -0.454  -0.448  -0.441  -0.431  -0.417  -0.399  -0.369  -0.326  -0.259  -0.157  -0.019   0.166   0.383   0.629   0.885   1.131   1.362   1.563   1.738   1.887   2.015   2.129   2.231   2.328   2.420   2.513   2.605   2.701   2.801   2.909   3.023
   5.850  -0.467  -0.466  -0.465  -0.463  -0.461  -0.458  -0.454  -0.449  -0.442  -0.432  -0.418  -0.400  -0.372  -0.331  -0.268  -0.174  -0.045   0.130   0.339   0.579   0.833   1.081   1.316   1.521   1.701   1.853   1.984   2.099   2.203   2.301   2.395   2.487   2.580   2.676   2.776   2.885   3.000
   5.875  -0.467  -0.466  -0.465  -0.463  -0.461  -0.458  -0.455  -0.450  -0.442  -0.433  -0.420  -0.402  -0.374  -0.336  -0.276  -0.188  -0.066   0.100   0.300   0.534   0.784   1.032   1.269   1.478   1.663   1.818   1.952   2.070   2.176   2.275   2.370   2.463   2.556   2.651   2.751   2.859   2.975
   5.900  -0.467  -0.466  -0.465  -0.463  -0.461  -0.458  -0.455  -0.450  -0.443  -0.434  -0.421  -0.403  -0.376  -0.339  -0.282  -0.198  -0.083   0.075   0.267   0.495   0.739   0.986   1.225   1.437   1.625   1.784   1.921   2.042   2.150   2.251   2.346   2.439   2.532   2.627   2.726   2.834   2.949
   5.925  -0.466  -0.465  -0.464  -0.462  -0.460  -0.458  -0.454  -0.450  -0.443  -0.434  -0.421  -0.404  -0.378  -0.341  -0.286  -0.206  -0.096   0.056   0.241   0.462   0.702   0.947   1.185   1.399   1.590   1.752   1.892   2.015   2.125   2.228   2.324   2.417   2.509   2.602   2.700   2.807   2.922
   5.950  -0.465  -0.464  -0.463  -0.461  -0.459  -0.457  -0.453  -0.449  -0.442  -0.434  -0.421  -0.404  -0.379  -0.343  -0.290  -0.212  -0.105   0.041   0.220   0.435   0.670   0.912   1.149   1.364   1.557   1.721   1.865   1.990   2.102   2.206   2.303   2.395   2.486   2.577   2.673   2.779   2.894
   5.975  -0.465  -0.463  -0.462  -0.460  -0.458  -0.455  -0.451  -0.447  -0.441  -0.432  -0.420  -0.404  -0.379  -0.344  -0.292  -0.216  -0.112   0.030   0.205   0.416   0.645   0.884   1.118   1.333   1.527   1.694   1.840   1.968   2.082   2.187   2.284   2.375   2.464   2.553   2.647   2.753   2.867
   6.000  -0.464  -0.463  -0.461  -0.459  -0.456  -0.453  -0.449  -0.445  -0.438  -0.430  -0.418  -0.402  -0.378  -0.344  -0.293  -0.219  -0.117   0.023   0.193   0.399   0.624   0.859   1.091   1.305   1.500   1.668   1.816   1.947   2.062   2.168   2.265   2.355   2.442   2.529   2.622   2.727   2.842
   6.050  -0.464  -0.462  -0.459  -0.456  -0.453  -0.449  -0.444  -0.438  -0.432  -0.423  -0.412  -0.397  -0.374  -0.342  -0.293  -0.222  -0.124   0.008   0.171   0.366   0.582   0.809   1.036   1.249   1.447   1.620   1.774   1.908   2.027   2.133   2.229   2.316   2.400   2.484   2.574   2.676   2.791
   6.100  -0.465  -0.463  -0.459  -0.456  -0.451  -0.446  -0.440  -0.434  -0.426  -0.416  -0.404  -0.389  -0.367  -0.336  -0.289  -0.221  -0.128  -0.002   0.152   0.338   0.544   0.764   0.987   1.199   1.398   1.575   1.733   1.871   1.992   2.096   2.188   2.272   2.353   2.435   2.523   2.626   2.741
   6.150  -0.467  -0.466  -0.463  -0.459  -0.455  -0.449  -0.442  -0.434  -0.423  -0.411  -0.396  -0.379  -0.355  -0.323  -0.278  -0.214  -0.127  -0.010   0.135   0.311   0.509   0.723   0.942   1.154   1.354   1.534   1.694   1.832   1.951   2.051   2.138   2.216   2.292   2.370   2.458   2.564   2.683
   6.200  -0.470  -0.469  -0.467  -0.464  -0.460  -0.455  -0.447  -0.437  -0.425  -0.411  -0.393  -0.372  -0.345  -0.312  -0.266  -0.204  -0.122  -0.012   0.125   0.292   0.482   0.690   0.905   1.115   1.315   1.494   1.653   1.788   1.903   1.997   2.078   2.151   2.223   2.299   2.386   2.495   2.621
   6.250  -0.471  -0.470  -0.469  -0.468  -0.465  -0.461  -0.456  -0.448  -0.436  -0.422  -0.402  -0.378  -0.346  -0.307  -0.256  -0.192  -0.109  -0.003   0.128   0.288   0.470   0.672   0.881   1.086   1.281   1.455   1.609   1.737   1.844   1.931   2.006   2.076   2.146   2.224   2.315   2.427   2.558
   6.300  -0.472  -0.472  -0.471  -0.470  -0.469  -0.467  -0.464  -0.458  -0.450  -0.437  -0.417  -0.391  -0.356  -0.312  -0.255  -0.186  -0.100   0.007   0.135   0.290   0.466   0.661   0.862   1.060   1.247   1.412   1.557   1.676   1.774   1.854   1.925   1.993   2.064   2.147   2.243   2.359   2.493
   6.350  -0.473  -0.472  -0.472  -0.471  -0.471  -0.470  -0.468  -0.464  -0.459  -0.449  -0.434  -0.412  -0.380  -0.335  -0.276  -0.199  -0.105   0.009   0.142   0.298   0.470   0.657   0.847   1.033   1.206   1.359   1.491   1.599   1.690   1.766   1.834   1.904   1.979   2.067   2.169   2.289   2.427
   6.400  -0.473  -0.472  -0.472  -0.472  -0.471  -0.471  -0.470  -0.468  -0.465  -0.460  -0.450  -0.434  -0.407  -0.365  -0.305  -0.225  -0.124  -0.002   0.139   0.297   0.468   0.648   0.828   0.999   1.157   1.294   1.413   1.512   1.596   1.669   1.738   1.812   1.893   1.987   2.094   2.219   2.359
   6.450  -0.474  -0.473  -0.473  -0.472  -0.472  -0.472  -0.471  -0.470  -0.467  -0.464  -0.458  -0.446  -0.426  -0.391  -0.338  -0.261  -0.162  -0.036   0.111   0.274   0.448   0.623   0.793   0.950   1.093   1.216   1.324   1.414   1.495   1.568   1.641   1.720   1.807   1.908   2.021   2.148   2.288
   6.500  -0.474  -0.474  -0.473  -0.473  -0.473  -0.472  -0.471  -0.470  -0.469  -0.467  -0.462  -0.455  -0.440  -0.414  -0.370  -0.301  -0.207  -0.081   0.067   0.233   0.408   0.579   0.742   0.887   1.017   1.128   1.226   1.311   1.389   1.464   1.542   1.628   1.723   1.830   1.948   2.076   2.213
   6.550  -0.474  -0.474  -0.474  -0.474  -0.473  -0.473  -0.472  -0.471  -0.470  -0.468  -0.465  -0.460  -0.448  -0.427  -0.392  -0.333  -0.249  -0.133   0.008   0.170   0.341   0.509   0.667   0.805   0.927   1.031   1.123   1.205   1.283   1.361   1.444   1.537   1.639   1.753   1.877   2.007   2.145
   6.600  -0.474  -0.474  -0.474  -0.474  -0.474  -0.474  -0.473  -0.473  -0.471  -0.470  -0.467  -0.462  -0.453  -0.437  -0.408  -0.360  -0.289  -0.185  -0.057   0.097   0.261   0.423   0.577   0.710   0.827   0.927   1.016   1.098   1.177   1.260   1.348   1.447   1.557   1.678   1.807   1.940   2.079
   6.650  -0.475  -0.475  -0.474  -0.474  -0.474  -0.474  -0.474  -0.474  -0.473  -0.472  -0.469  -0.465  -0.457  -0.444  -0.421  -0.381  -0.320  -0.230  -0.116   0.024   0.176   0.330   0.477   0.607   0.722   0.820   0.909   0.991   1.073   1.160   1.254   1.360   1.476   1.603   1.736   1.872   2.011
   6.700  -0.476  -0.475  -0.475  -0.475  -0.475  -0.475  -0.475  -0.475  -0.474  -0.473  -0.471  -0.467  -0.461  -0.450  -0.430  -0.398  -0.347  -0.270  -0.170  -0.046   0.092   0.235   0.375   0.500   0.613   0.712   0.802   0.887   0.972   1.065   1.165   1.277   1.399   1.530   1.667   1.804   1.943
   6.750  -0.477  -0.476  -0.476  -0.476  -0.476  -0.476  -0.476  -0.476  -0.475  -0.474  -0.472  -0.470  -0.464  -0.455  -0.439  -0.412  -0.369  -0.304  -0.218  -0.108   0.015   0.145   0.275   0.395   0.506   0.605   0.697   0.785   0.876   0.974   1.081   1.200   1.329   1.465   1.604   1.738   1.872
   6.800  -0.477  -0.477  -0.477  -0.477  -0.477  -0.477  -0.477  -0.476  -0.476  -0.475  -0.474  -0.471  -0.467  -0.460  -0.446  -0.424  -0.388  -0.332  -0.259  -0.164  -0.055   0.062   0.182   0.296   0.404   0.503   0.597   0.690   0.786   0.890   1.003   1.129   1.263   1.403   1.543   1.674   1.799
   6.850  -0.477  -0.478  -0.478  -0.477  -0.477  -0.477  -0.477  -0.477  -0.476  -0.476  -0.475  -0.473  -0.469  -0.463  -0.452  -0.433  -0.403  -0.356  -0.294  -0.212  -0.116  -0.010   0.101   0.208   0.313   0.411   0.507   0.604   0.705   0.816   0.935   1.065   1.201   1.342   1.480   1.608   1.727
   6.900  -0.478  -0.478  -0.478  -0.478  -0.478  -0.478  -0.478  -0.478  -0.477  -0.477  -0.476  -0.474  -0.470  -0.465  -0.455  -0.440  -0.414  -0.376  -0.323  -0.252  -0.168  -0.073   0.029   0.130   0.231   0.329   0.428   0.529   0.635   0.750   0.873   1.006   1.143   1.283   1.418   1.542   1.655
   6.950  -0.479  -0.479  -0.479  -0.479  -0.479  -0.479  -0.479  -0.479  -0.478  -0.477  -0.476  -0.474  -0.470  -0.465  -0.457  -0.444  -0.423  -0.391  -0.346  -0.286  -0.213  -0.128  -0.035   0.060   0.159   0.259   0.362   0.467   0.577   0.695   0.819   0.953   1.090   1.226   1.357   1.477   1.587
   7.000  -0.480  -0.480  -0.480  -0.480  -0.480  -0.480  -0.480  -0.480  -0.479  -0.478  -0.476  -0.474  -0.470  -0.465  -0.457  -0.446  -0.428  -0.401  -0.363  -0.311  -0.247  -0.171  -0.087   0.003   0.099   0.201   0.307   0.415   0.527   0.644   0.768   0.902   1.038   1.170   1.296   1.412   1.520
   7.050  -0.481  -0.481  -0.481  -0.481  -0.481  -0.481  -0.481  -0.480  -0.480  -0.479  -0.477  -0.475  -0.471  -0.465  -0.456  -0.445  -0.428  -0.403  -0.369  -0.324  -0.267  -0.199  -0.121  -0.035   0.059   0.159   0.264   0.371   0.481   0.595   0.716   0.848   0.983   1.113   1.234   1.341   1.437
   7.100  -0.483  -0.483  -0.483  -0.483  -0.483  -0.483  -0.482  -0.482  -0.481  -0.480  -0.479  -0.476  -0.472  -0.465  -0.456  -0.444  -0.427  -0.403  -0.371  -0.329  -0.278  -0.216  -0.144  -0.061   0.030   0.127   0.228   0.330   0.436   0.547   0.664   0.793   0.925   1.054   1.171   1.266   1.343
   7.150  -0.484  -0.484  -0.484  -0.484  -0.484  -0.484  -0.484  -0.483  -0.483  -0.482  -0.481  -0.479  -0.475  -0.469  -0.459  -0.446  -0.427  -0.403  -0.371  -0.331  -0.283  -0.224  -0.156  -0.078   0.008   0.098   0.192   0.287   0.387   0.495   0.611   0.736   0.863   0.993   1.109   1.189   1.250
   7.200  -0.486  -0.486  -0.486  -0.486  -0.486  -0.486  -0.486  -0.486  -0.485  -0.484  -0.483  -0.481  -0.478  -0.473  -0.464  -0.450  -0.430  -0.404  -0.372  -0.333  -0.286  -0.230  -0.165  -0.092  -0.013   0.069   0.155   0.242   0.335   0.442   0.557   0.679   0.802   0.927   1.036   1.109   1.153
   7.250  -0.488  -0.488  -0.488  -0.488  -0.488  -0.488  -0.488  -0.488  -0.487  -0.486  -0.485  -0.484  -0.481  -0.477  -0.469  -0.456  -0.437  -0.412  -0.380  -0.340  -0.293  -0.238  -0.177  -0.110  -0.038   0.035   0.112   0.192   0.281   0.384   0.498   0.625   0.747   0.847   0.927   0.996   1.028
   7.300  -0.490  -0.490  -0.490  -0.490  -0.490  -0.490  -0.490  -0.490  -0.489  -0.489  -0.488  -0.487  -0.485  -0.482  -0.475  -0.464  -0.447  -0.423  -0.392  -0.352  -0.305  -0.251  -0.193  -0.132  -0.068  -0.004   0.065   0.141   0.226   0.327   0.439   0.571   0.693   0.768   0.820   0.860   0.884
   7.350  -0.492  -0.492  -0.492  -0.492  -0.492  -0.492  -0.492  -0.492  -0.492  -0.491  -0.491  -0.490  -0.488  -0.486  -0.480  -0.471  -0.456  -0.436  -0.407  -0.370  -0.325  -0.274  -0.219  -0.163  -0.105  -0.048   0.016   0.089   0.173   0.273   0.385   0.519   0.642   0.716   0.764   0.782   0.803
   7.400  -0.495  -0.495  -0.495  -0.495  -0.495  -0.495  -0.495  -0.495  -0.495  -0.495  -0.494  -0.493  -0.492  -0.490  -0.485  -0.478  -0.466  -0.449  -0.424  -0.390  -0.348  -0.300  -0.249  -0.198  -0.146  -0.093  -0.034   0.038   0.122   0.222   0.333   0.460   0.576   0.648   0.698   0.735   0.758
   7.450  -0.498  -0.498  -0.498  -0.498  -0.498  -0.498  -0.498  -0.498  -0.498  -0.498  -0.497  -0.497  -0.495  -0.494  -0.490  -0.484  -0.475  -0.460  -0.439  -0.409  -0.372  -0.329  -0.282  -0.236  -0.188  -0.138  -0.081  -0.011   0.072   0.177   0.284   0.379   0.458   0.510   0.546   0.598   0.616
   7.500  -0.501  -0.501  -0.501  -0.501  -0.501  -0.501  -0.501  -0.501  -0.501  -0.501  -0.501  -0.500  -0.499  -0.498  -0.495  -0.491  -0.483  -0.471  -0.453  -0.427  -0.395  -0.357  -0.316  -0.274  -0.229  -0.181  -0.125  -0.057   0.024   0.133   0.236   0.299   0.342   0.373   0.395   0.412   0.422
   7.550  -0.504  -0.504  -0.504  -0.504  -0.504  -0.505  -0.505  -0.505  -0.505  -0.505  -0.504  -0.504  -0.503  -0.502  -0.499  -0.496  -0.490  -0.480  -0.466  -0.444  -0.416  -0.383  -0.347  -0.309  -0.266  -0.220  -0.166  -0.099  -0.020   0.086   0.186   0.243   0.280   0.308   0.327   0.329   0.337
   7.600  -0.508  -0.508  -0.508  -0.508  -0.508  -0.508  -0.509  -0.509  -0.509  -0.508  -0.508  -0.508  -0.508  -0.506  -0.504  -0.502  -0.497  -0.489  -0.477  -0.458  -0.435  -0.407  -0.375  -0.340  -0.301  -0.257  -0.204  -0.139  -0.062   0.039   0.135   0.193   0.233   0.263   0.283   0.298   0.307
   7.650  -0.513  -0.513  -0.513  -0.513  -0.513  -0.513  -0.513  -0.513  -0.513  -0.513  -0.513  -0.513  -0.512  -0.511  -0.509  -0.507  -0.503  -0.497  -0.487  -0.471  -0.451  -0.428  -0.400  -0.369  -0.333  -0.291  -0.240  -0.178  -0.104  -0.007   0.084   0.140   0.178   0.206   0.225   0.239   0.248
   7.700  -0.518  -0.518  -0.518  -0.518  -0.518  -0.518  -0.518  -0.518  -0.518  -0.518  -0.518  -0.518  -0.517  -0.516  -0.515  -0.513  -0.510  -0.505  -0.496  -0.483  -0.466  -0.446  -0.422  -0.395  -0.362  -0.322  -0.274  -0.215  -0.145  -0.054   0.032   0.085   0.120   0.147   0.165   0.179   0.187
   7.750  -0.524  -0.524  -0.524  -0.524  -0.524  -0.524  -0.524  -0.524  -0.524  -0.524  -0.524  -0.523  -0.523  -0.522  -0.521  -0.520  -0.517  -0.513  -0.505  -0.494  -0.479  -0.462  -0.441  -0.417  -0.388  -0.352  -0.307  -0.252  -0.187  -0.101  -0.020   0.029   0.063   0.087   0.104   0.111   0.119
   7.800  -0.530  -0.530  -0.530  -0.530  -0.530  -0.530  -0.530  -0.530  -0.530  -0.530  -0.530  -0.530  -0.529  -0.529  -0.528  -0.527  -0.525  -0.521  -0.514  -0.504  -0.492  -0.477  -0.459  -0.438  -0.412  -0.380  -0.340  -0.289  -0.229  -0.154  -0.083  -0.040  -0.010   0.012   0.026   0.038   0.045
   7.850  -0.537  -0.537  -0.537  -0.537  -0.537  -0.537  -0.537  -0.537  -0.537  -0.537  -0.537  -0.537  -0.536  -0.536  -0.536  -0.535  -0.533  -0.529  -0.523  -0.515  -0.505  -0.492  -0.477  -0.459  -0.437  -0.409  -0.374  -0.324  -0.271  -0.220  -0.176  -0.147  -0.128  -0.114  -0.104  -0.079  -0.074
   7.900  -0.544  -0.544  -0.544  -0.544  -0.544  -0.544  -0.544  -0.544  -0.545  -0.545  -0.545  -0.544  -0.544  -0.544  -0.544  -0.543  -0.541  -0.537  -0.532  -0.525  -0.517  -0.507  -0.494  -0.480  -0.462  -0.438  -0.407  -0.360  -0.313  -0.285  -0.266  -0.252  -0.242  -0.236  -0.231  -0.227  -0.225
   7.950  -0.552  -0.552  -0.552  -0.552  -0.552  -0.552  -0.552  -0.552  -0.553  -0.553  -0.553  -0.553  -0.552  -0.552  -0.552  -0.551  -0.549  -0.546  -0.541  -0.536  -0.529  -0.521  -0.511  -0.500  -0.485  -0.466  -0.439  -0.397  -0.356  -0.334  -0.320  -0.309  -0.301  -0.296  -0.292  -0.300  -0.299
   8.000  -0.560  -0.560  -0.560  -0.560  -0.560  -0.560  -0.560  -0.560  -0.561  -0.561  -0.561  -0.561  -0.561  -0.561  -0.560  -0.559  -0.557  -0.554  -0.551  -0.546  -0.541  -0.535  -0.528  -0.520  -0.509  -0.494  -0.472  -0.436  -0.400  -0.379  -0.364  -0.353  -0.346  -0.341  -0.337  -0.334  -0.333
   8.100  -0.580  -0.580  -0.580  -0.580  -0.580  -0.580  -0.580  -0.580  -0.580  -0.580  -0.580  -0.580  -0.581  -0.581  -0.581  -0.580  -0.578  -0.576  -0.574  -0.571  -0.569  -0.567  -0.565  -0.563  -0.560  -0.553  -0.542  -0.520  -0.497  -0.484  -0.474  -0.468  -0.463  -0.460  -0.458  -0.456  -0.455
   8.200  -0.604  -0.604  -0.604  -0.604  -0.604  -0.604  -0.604  -0.604  -0.605  -0.605  -0.605  -0.605  -0.605  -0.605  -0.605  -0.604  -0.603  -0.602  -0.601  -0.601  -0.601  -0.603  -0.607  -0.612  -0.617  -0.618  -0.614  -0.599  -0.583  -0.574  -0.568  -0.563  -0.560  -0.558  -0.556  -0.589  -0.588
   8.300  -0.633  -0.633  -0.633  -0.633  -0.633  -0.633  -0.633  -0.633  -0.634  -0.634  -0.634  -0.634  -0.634  -0.633  -0.633  -0.633  -0.633  -0.633  -0.633  -0.634  -0.637  -0.644  -0.653  -0.664  -0.676  -0.686  -0.696  -0.706  -0.715  -0.721  -0.724  -0.727  -0.729  -0.731  -0.732  -0.732  -0.733
   8.400  -0.679  -0.673  -0.669  -0.667  -0.667  -0.666  -0.667  -0.667  -0.667  -0.667  -0.667  -0.667  -0.667  -0.667  -0.666  -0.667  -0.667  -0.668  -0.669  -0.672  -0.678  -0.690  -0.704  -0.716  -0.734  -0.759  -0.806  -0.909  -1.017  -1.079  -1.122  -1.153  -1.174  -1.190  -1.201  -1.090  -1.093
   8.500  -0.704  -0.704  -0.704  -0.704  -0.704  -0.704  -0.704  -0.704  -0.704  -0.704  -0.704  -0.704  -0.704  -0.704  -0.704  -0.704  -0.705  -0.707  -0.710  -0.715  -0.724  -0.740  -0.759  -0.773  -0.797  -0.836  -0.914  -1.088  -1.269  -1.374  -1.447  -1.499  -1.535  -1.562  -1.580  -1.593  -1.602
   8.600  -0.667  -0.706  -0.731  -0.744  -0.743  -0.745  -0.745  -0.745  -0.745  -0.745  -0.745  -0.745  -0.745  -0.745  -0.745  -0.745  -0.747  -0.750  -0.754  -0.762  -0.773  -0.792  -0.818  -0.844  -0.874  -0.925  -0.992  -1.112  -1.273  -1.360  -1.413  -1.457  -1.483  -1.505  -1.518  -1.529  -1.536
   8.700  -0.582  -0.685  -0.753  -0.786  -0.785  -0.790  -0.789  -0.789  -0.789  -0.789  -0.789  -0.789  -0.789  -0.789  -0.789  -0.790  -0.792  -0.796  -0.801  -0.811  -0.826  -0.850  -0.881  -0.918  -0.961  -1.004  -1.050  -1.078  -1.094  -1.108  -1.117  -1.124  -1.128  -1.131  -1.133  -1.135  -1.136

